Date,Open,High,Low,Close,Adj Close,Volume
1982-02-10,12.375000,12.562500,12.156250,12.250000,1.764282,1146000
1982-02-11,12.093750,12.312500,11.875000,11.937500,1.719275,1359200
1982-02-12,12.031250,12.125000,11.906250,12.000000,1.728276,1182800
1982-02-16,12.093750,12.437500,11.750000,12.437500,1.791286,1678400
1982-02-17,12.343750,12.437500,12.218750,12.250000,1.764282,1125200
1982-02-18,12.312500,12.437500,12.187500,12.343750,1.777784,765200
1982-02-19,12.281250,12.406250,12.125000,12.218750,1.759781,774800
1982-02-22,12.031250,12.406250,11.656250,11.687500,1.683269,1422000
1982-02-23,11.687500,11.906250,11.437500,11.750000,1.692270,1600800
1982-02-24,12.062500,12.343750,11.781250,12.281250,1.768783,1030000
1982-02-25,12.093750,12.281250,11.875000,12.093750,1.741778,789200
1982-02-26,12.031250,12.125000,11.906250,11.968750,1.723776,640000
1982-03-01,11.812500,12.031250,11.562500,11.750000,1.692270,977600
1982-03-02,11.437500,11.843750,11.031250,11.062500,1.593254,1373200
1982-03-03,10.687500,10.812500,10.562500,10.750000,1.548247,2811200
1982-03-04,10.687500,10.937500,10.437500,10.750000,1.548247,4486800
1982-03-05,10.687500,10.843750,10.531250,10.781250,1.552748,2571200
1982-03-08,10.500000,10.968750,10.000000,10.062500,1.449232,2307600
1982-03-09,10.562500,11.000000,10.093750,10.593750,1.533363,2858800
1982-03-10,10.812500,11.125000,10.500000,10.875000,1.574072,1601600
1982-03-11,10.812500,10.968750,10.625000,10.812500,1.565026,1247200
1982-03-12,10.718750,10.843750,10.593750,10.656250,1.542410,1305600
1982-03-15,10.843750,11.031250,10.625000,11.000000,1.592165,1224400
1982-03-16,10.968750,11.125000,10.812500,10.843750,1.569548,1113200
1982-03-17,10.812500,10.968750,10.625000,10.656250,1.542410,759600
1982-03-18,10.812500,10.968750,10.656250,10.875000,1.574072,1245200
1982-03-19,10.875000,10.937500,10.656250,10.718750,1.551455,1400800
1982-03-22,10.937500,11.062500,10.781250,11.062500,1.601210,1125600
1982-03-23,11.000000,11.125000,10.843750,11.062500,1.601210,1092800
1982-03-24,11.125000,11.250000,10.968750,11.125000,1.610257,1596800
1982-03-25,11.125000,11.312500,10.937500,11.000000,1.592165,1070400
1982-03-26,10.750000,10.968750,10.531250,10.625000,1.537886,1150400
1982-03-29,10.625000,10.750000,10.468750,10.750000,1.555979,644800
1982-03-30,10.656250,10.718750,10.562500,10.656250,1.542410,793200
1982-03-31,10.687500,10.781250,10.593750,10.656250,1.542410,1119200
1982-04-01,10.812500,11.062500,10.562500,11.062500,1.601210,1167600
1982-04-02,11.312500,11.531250,11.093750,11.437500,1.655490,1537200
1982-04-05,11.250000,11.437500,11.062500,11.187500,1.619303,699600
1982-04-06,11.312500,11.437500,11.187500,11.406250,1.650964,776000
1982-04-07,11.531250,11.625000,11.406250,11.531250,1.669059,1457600
1982-04-08,11.718750,11.875000,11.531250,11.687500,1.691674,1549600
1982-04-12,11.625000,11.718750,11.500000,11.531250,1.669059,884800
1982-04-13,11.531250,11.656250,11.406250,11.437500,1.655490,804400
1982-04-14,11.343750,11.437500,11.250000,11.406250,1.650964,692800
1982-04-15,11.312500,11.375000,11.218750,11.312500,1.637397,452800
1982-04-16,11.312500,11.562500,11.281250,11.375000,1.646443,768800
1982-04-19,11.312500,11.406250,11.187500,11.218750,1.623827,713600
1982-04-20,10.968750,11.187500,10.750000,10.843750,1.569548,1103600
1982-04-21,10.531250,10.718750,10.343750,10.562500,1.528839,2250800
1982-04-22,10.968750,11.218750,10.687500,11.218750,1.623827,2845600
1982-04-23,11.625000,11.812500,11.437500,11.750000,1.700721,2343200
1982-04-26,11.968750,12.218750,11.687500,12.000000,1.736907,2468000
1982-04-27,11.781250,12.000000,11.531250,11.625000,1.682628,1718400
1982-04-28,11.593750,11.750000,11.437500,11.656250,1.687151,1735600
1982-04-29,11.625000,11.750000,11.500000,11.531250,1.669059,1164800
1982-04-30,11.593750,11.687500,11.500000,11.500000,1.664535,911200
1982-05-03,11.562500,11.687500,11.437500,11.656250,1.687151,1023200
1982-05-04,11.843750,11.968750,11.687500,11.937500,1.727860,1966800
1982-05-05,11.875000,12.031250,11.687500,11.843750,1.714290,1378800
1982-05-06,11.968750,12.062500,11.875000,12.000000,1.736907,1312000
1982-05-07,12.250000,12.375000,12.093750,12.250000,1.773093,1761600
1982-05-10,12.093750,12.250000,11.906250,12.031250,1.741430,1481200
1982-05-11,12.125000,12.343750,11.875000,12.218750,1.768569,2420400
1982-05-12,12.250000,12.437500,12.031250,12.031250,1.741430,1472800
1982-05-13,12.218750,12.312500,12.093750,12.187500,1.764046,1064000
1982-05-14,12.125000,12.187500,12.062500,12.187500,1.764046,777600
1982-05-17,12.031250,12.125000,11.906250,11.937500,1.727860,871600
1982-05-18,11.812500,11.906250,11.718750,11.812500,1.709767,784800
1982-05-19,11.656250,11.875000,11.437500,11.500000,1.664535,622800
1982-05-20,11.468750,11.625000,11.312500,11.625000,1.682628,1421200
1982-05-21,11.718750,11.781250,11.625000,11.718750,1.696198,993600
1982-05-24,11.625000,11.750000,11.500000,11.750000,1.700721,747600
1982-05-25,11.750000,11.906250,11.562500,11.562500,1.673582,988800
1982-05-26,11.312500,11.406250,11.218750,11.250000,1.628350,2038800
1982-05-27,11.218750,11.312500,11.125000,11.218750,1.623827,1097600
1982-05-28,11.093750,11.281250,10.875000,10.937500,1.583119,880000
1982-06-01,11.093750,11.187500,11.000000,11.187500,1.619303,1130400
1982-06-02,10.937500,11.187500,10.687500,10.781250,1.560502,1629200
1982-06-03,10.531250,10.781250,10.250000,10.531250,1.524316,2386800
1982-06-04,10.281250,10.500000,10.062500,10.250000,1.483607,1426800
1982-06-07,10.125000,10.281250,9.937500,10.218750,1.479085,2116000
1982-06-08,10.031250,10.250000,9.812500,9.875000,1.437772,3626000
1982-06-09,9.593750,9.750000,9.406250,9.593750,1.396822,2973600
1982-06-10,9.781250,9.875000,9.656250,9.875000,1.437772,2408400
1982-06-11,10.125000,10.281250,9.968750,10.250000,1.492370,2722000
1982-06-14,10.125000,10.218750,10.000000,10.031250,1.460521,1371600
1982-06-15,9.906250,10.000000,9.812500,9.937500,1.446871,1032000
1982-06-16,9.906250,10.093750,9.687500,9.718750,1.415022,1276000
1982-06-17,9.625000,9.750000,9.500000,9.531250,1.387722,1393200
1982-06-18,9.562500,9.625000,9.468750,9.593750,1.396822,1168000
1982-06-21,9.718750,9.875000,9.531250,9.625000,1.401371,1160800
1982-06-22,9.781250,10.000000,9.562500,9.968750,1.451421,1119200
1982-06-23,10.125000,10.343750,9.906250,10.343750,1.506019,1660400
1982-06-24,10.125000,10.312500,9.906250,9.968750,1.451421,1463200
1982-06-25,9.843750,9.937500,9.718750,9.718750,1.415022,887600
1982-06-28,9.843750,9.937500,9.718750,9.875000,1.437772,1187600
1982-06-29,9.781250,9.937500,9.625000,9.718750,1.415022,905600
1982-06-30,9.687500,9.843750,9.531250,9.562500,1.392272,1291600
1982-07-01,9.406250,9.593750,9.187500,9.218750,1.342222,1618800
1982-07-02,9.062500,9.187500,8.937500,8.937500,1.301274,2031200
1982-07-06,9.093750,9.218750,8.937500,9.218750,1.342222,1334800
1982-07-07,9.250000,9.312500,9.156250,9.187500,1.337672,1024800
1982-07-08,9.093750,9.312500,8.875000,9.281250,1.351323,2107600
1982-07-09,9.562500,9.812500,9.281250,9.687500,1.410472,1682800
1982-07-12,9.250000,9.375000,9.125000,9.375000,1.364972,1211600
1982-07-13,9.250000,9.343750,9.156250,9.187500,1.337672,968800
1982-07-14,9.250000,9.375000,9.125000,9.375000,1.364972,1211600
1982-07-15,9.312500,9.468750,9.156250,9.187500,1.337672,1389600
1982-07-16,9.218750,9.406250,9.031250,9.156250,1.333123,71600
1982-07-19,9.250000,9.437500,9.062500,9.156250,1.333123,928400
1982-07-20,9.125000,9.250000,8.968750,9.250000,1.346774,1279600
1982-07-21,9.312500,9.437500,9.156250,9.187500,1.337672,1284800
1982-07-22,9.375000,9.468750,9.250000,9.437500,1.374073,1768800
1982-07-23,9.750000,9.937500,9.531250,9.875000,1.437772,1998000
1982-07-26,9.937500,10.062500,9.781250,9.812500,1.428672,1618800
1982-07-27,9.718750,9.906250,9.531250,9.593750,1.396822,1047200
1982-07-28,9.437500,9.593750,9.250000,9.343750,1.360422,1122800
1982-07-29,9.312500,9.468750,9.125000,9.250000,1.346774,2087600
1982-07-30,9.062500,9.250000,8.843750,8.937500,1.301274,1843600
1982-08-02,9.187500,9.312500,9.062500,9.312500,1.355873,1775600
1982-08-03,9.218750,9.343750,9.093750,9.156250,1.333123,1417200
1982-08-04,9.093750,9.187500,8.968750,8.968750,1.305825,1465200
1982-08-05,8.875000,9.031250,8.687500,8.968750,1.305825,1702800
1982-08-06,8.906250,9.093750,8.718750,8.781250,1.278525,1114800
1982-08-09,8.843750,9.062500,8.625000,8.968750,1.305825,1387600
1982-08-10,8.937500,9.125000,8.718750,8.750000,1.273975,1289600
1982-08-11,8.718750,8.812500,8.625000,8.781250,1.278525,991600
1982-08-12,8.687500,8.906250,8.437500,8.500000,1.237575,1140000
1982-08-13,8.500000,8.593750,8.406250,8.531250,1.242125,2291200
1982-08-16,8.187500,8.656250,7.687500,7.875000,1.146577,3632400
1982-08-17,8.000000,8.375000,7.593750,8.250000,1.201175,4498800
1982-08-18,8.250000,8.593750,7.875000,8.250000,1.201175,3756800
1982-08-19,7.812500,8.125000,7.500000,8.093750,1.178426,3962400
1982-08-20,8.218750,8.500000,7.937500,8.500000,1.237575,3162800
1982-08-23,8.593750,8.812500,8.375000,8.812500,1.283074,3111600
1982-08-24,9.031250,9.312500,8.750000,9.000000,1.310373,2958800
1982-08-25,9.187500,9.468750,8.906250,9.343750,1.360422,3545600
1982-08-26,9.406250,9.687500,9.125000,9.218750,1.342222,3864000
1982-08-27,9.093750,9.218750,8.968750,9.156250,1.333123,1279600
1982-08-30,9.000000,9.156250,8.843750,9.125000,1.328573,1742400
1982-08-31,9.187500,9.281250,9.093750,9.125000,1.328573,924000
1982-09-01,9.156250,9.343750,8.937500,9.062500,1.319473,2341600
1982-09-02,9.062500,9.218750,8.906250,9.156250,1.333123,1636800
1982-09-03,9.593750,9.750000,9.406250,9.750000,1.419572,4520400
1982-09-07,9.531250,9.687500,9.375000,9.406250,1.378002,1275600
1982-09-08,9.468750,9.593750,9.312500,9.468750,1.387159,1636400
1982-09-09,9.281250,9.437500,9.093750,9.250000,1.355112,2248800
1982-09-10,9.125000,9.312500,8.937500,9.093750,1.332222,1358000
1982-09-13,9.218750,9.437500,8.968750,9.437500,1.382581,1347200
1982-09-14,9.625000,9.781250,9.437500,9.656250,1.414626,2354400
1982-09-15,9.656250,9.781250,9.531250,9.781250,1.432939,1173200
1982-09-16,9.500000,9.718750,9.250000,9.281250,1.359691,1657600
1982-09-17,9.312500,9.437500,9.156250,9.312500,1.364269,1515600
1982-09-20,9.312500,9.406250,9.187500,9.343750,1.368847,1437200
1982-09-21,9.468750,9.562500,9.375000,9.562500,1.400893,1305600
1982-09-22,9.468750,9.687500,9.250000,9.250000,1.355112,1896400
1982-09-23,9.281250,9.375000,9.156250,9.156250,1.341378,1127200
1982-09-24,9.156250,9.281250,9.000000,9.125000,1.336799,1388800
1982-09-27,8.937500,9.093750,8.781250,9.000000,1.318487,1375600
1982-09-28,8.937500,9.031250,8.812500,8.906250,1.304753,1676000
1982-09-29,8.875000,8.937500,8.812500,8.875000,1.300175,1942400
1982-09-30,8.750000,8.875000,8.593750,8.750000,1.281862,1240400
1982-10-01,8.781250,8.906250,8.625000,8.875000,1.300175,2082800
1982-10-04,8.781250,8.875000,8.656250,8.781250,1.286440,2473600
1982-10-05,8.875000,9.031250,8.687500,8.687500,1.272707,2047200
1982-10-06,8.531250,8.718750,8.343750,8.656250,1.268128,3412000
1982-10-07,9.343750,9.812500,8.843750,9.156250,1.341378,3465600
1982-10-08,9.281250,9.375000,9.156250,9.343750,1.368847,2926400
1982-10-11,9.781250,10.093750,9.437500,9.812500,1.437518,5180400
1982-10-12,10.406250,10.625000,9.906250,10.562500,1.547391,4503600
1982-10-13,11.093750,11.562500,10.656250,11.187500,1.638953,5331200
1982-10-14,11.125000,11.500000,10.718750,10.843750,1.588594,3882400
1982-10-15,10.750000,11.000000,10.500000,10.781250,1.579439,2301200
1982-10-18,10.968750,11.187500,10.750000,11.187500,1.638953,1582000
1982-10-19,11.000000,11.312500,10.687500,10.812500,1.584017,2284400
1982-10-20,10.812500,11.062500,10.531250,11.062500,1.620641,1906000
1982-10-21,10.781250,11.156250,10.406250,10.750000,1.574861,2336800
1982-10-22,10.687500,10.968750,10.406250,10.500000,1.538236,1726400
1982-10-25,9.968750,10.156250,9.750000,9.906250,1.451251,2618800
1982-10-26,9.875000,10.062500,9.687500,9.843750,1.442096,2934400
1982-10-27,10.156250,10.375000,9.937500,10.218750,1.497032,2566400
1982-10-28,10.156250,10.281250,10.000000,10.031250,1.469564,1262800
1982-10-29,9.593750,9.906250,9.250000,9.250000,1.355112,2125600
1982-11-01,9.812500,9.937500,9.656250,9.843750,1.442096,1555600
1982-11-02,10.156250,10.343750,9.937500,9.968750,1.460408,2200000
1982-11-03,10.312500,10.750000,9.875000,10.687500,1.565704,3320400
1982-11-04,10.812500,11.031250,10.562500,10.718750,1.570282,3409600
1982-11-05,10.531250,10.718750,10.312500,10.375000,1.519924,1910000
1982-11-08,10.281250,10.437500,10.125000,10.375000,1.519924,2140000
1982-11-09,10.718750,11.125000,10.312500,11.125000,1.629796,2636800
1982-11-10,10.875000,11.187500,10.562500,10.687500,1.565704,2106800
1982-11-11,10.531250,10.656250,10.375000,10.625000,1.556548,1131200
1982-11-12,10.187500,10.531250,9.812500,9.875000,1.446674,2440000
1982-11-15,9.750000,9.875000,9.625000,9.718750,1.423783,1458400
1982-11-16,9.750000,10.125000,9.375000,9.906250,1.451251,2288400
1982-11-17,9.968750,10.062500,9.875000,9.937500,1.455830,1258800
1982-11-18,9.906250,9.968750,9.812500,9.906250,1.451251,1360400
1982-11-19,9.718750,9.937500,9.500000,9.500000,1.391737,1290400
1982-11-22,9.687500,9.812500,9.531250,9.562500,1.400893,1997200
1982-11-23,9.718750,9.875000,9.531250,9.656250,1.414626,1902400
1982-11-24,9.781250,9.937500,9.593750,9.687500,1.419206,1120400
1982-11-26,9.750000,9.781250,9.687500,9.781250,1.432939,1122000
1982-11-29,9.718750,9.812500,9.625000,9.687500,1.419206,1156000
1982-11-30,9.718750,9.812500,9.593750,9.812500,1.437518,2126400
1982-12-01,9.906250,10.187500,9.625000,9.875000,1.446674,2815600
1982-12-02,9.812500,9.906250,9.687500,9.687500,1.419206,1361200
1982-12-03,9.781250,9.906250,9.625000,9.625000,1.410049,1954000
1982-12-06,10.031250,10.375000,9.687500,10.375000,1.519924,1561200
1982-12-07,10.687500,10.906250,10.437500,10.718750,1.570282,4295200
1982-12-08,10.812500,11.031250,10.593750,10.625000,1.556548,3952000
1982-12-09,10.750000,10.968750,10.500000,10.750000,1.574861,5464000
1982-12-10,10.968750,11.187500,10.750000,11.000000,1.611485,2856400
1982-12-13,11.125000,11.218750,11.031250,11.062500,1.620641,1903600
1982-12-14,10.875000,11.250000,10.500000,10.500000,1.546624,3252400
1982-12-15,10.468750,10.687500,10.250000,10.593750,1.560433,1979200
1982-12-16,10.906250,11.125000,10.656250,10.937500,1.611067,3153200
1982-12-17,11.000000,11.187500,10.781250,11.062500,1.629479,2004000
1982-12-20,11.062500,11.187500,10.937500,10.937500,1.611067,1759600
1982-12-21,11.125000,11.375000,10.875000,11.218750,1.652493,2059200
1982-12-22,11.406250,11.562500,11.218750,11.406250,1.680112,4504800
1982-12-23,11.593750,11.718750,11.437500,11.625000,1.712334,2208400
1982-12-27,11.718750,11.843750,11.593750,11.781250,1.735349,2060000
1982-12-28,11.656250,11.937500,11.343750,11.375000,1.675509,1400800
1982-12-29,11.343750,11.500000,11.187500,11.312500,1.666303,832400
1982-12-30,11.500000,11.656250,11.343750,11.500000,1.693922,1206400
1982-12-31,11.625000,11.750000,11.500000,11.656250,1.716936,786800
1983-01-03,11.562500,11.750000,11.375000,11.406250,1.680112,1168000
1983-01-04,11.625000,11.937500,11.281250,11.906250,1.753762,2361600
1983-01-05,12.281250,12.500000,12.031250,12.406250,1.827411,5144400
1983-01-06,12.687500,13.000000,12.343750,12.781250,1.882646,5393200
1983-01-07,12.593750,12.781250,12.406250,12.625000,1.859631,4886800
1983-01-10,12.437500,12.562500,12.312500,12.312500,1.813601,2617200
1983-01-11,12.343750,12.500000,12.187500,12.312500,1.813601,3190800
1983-01-12,12.500000,12.750000,12.218750,12.437500,1.832013,3098400
1983-01-13,12.250000,12.375000,12.125000,12.125000,1.785982,1771200
1983-01-14,12.500000,12.718750,12.250000,12.406250,1.827411,1484000
1983-01-17,12.625000,12.781250,12.468750,12.687500,1.868838,1956400
1983-01-18,12.406250,12.562500,12.250000,12.250000,1.804396,1230000
1983-01-19,12.125000,12.343750,11.875000,12.031250,1.772172,2195200
1983-01-20,12.625000,12.781250,12.468750,12.531250,1.845822,3955200
1983-01-21,12.375000,12.593750,12.125000,12.562500,1.850425,2693600
1983-01-24,11.750000,11.906250,11.562500,11.781250,1.735349,3075600
1983-01-25,11.500000,11.687500,11.281250,11.437500,1.684716,3198000
1983-01-26,11.312500,11.468750,11.125000,11.312500,1.666303,2243200
1983-01-27,11.343750,11.500000,11.187500,11.437500,1.684716,2212800
1983-01-28,11.500000,11.625000,11.375000,11.468750,1.689318,1439200
1983-01-31,11.406250,11.531250,11.281250,11.343750,1.670906,2151600
1983-02-01,10.906250,11.031250,10.750000,10.750000,1.583449,2487600
1983-02-02,10.531250,10.750000,10.312500,10.750000,1.583449,3421200
1983-02-03,10.625000,10.781250,10.468750,10.656250,1.569639,2278400
1983-02-04,10.781250,10.937500,10.593750,10.843750,1.597258,2589200
1983-02-07,11.156250,11.343750,10.937500,11.187500,1.647892,2081200
1983-02-08,11.156250,11.281250,11.000000,11.031250,1.624876,1041200
1983-02-09,10.906250,11.031250,10.781250,10.875000,1.601861,1574400
1983-02-10,11.187500,11.437500,10.937500,11.312500,1.666303,2496400
1983-02-11,11.281250,11.437500,11.125000,11.250000,1.657098,2641600
1983-02-14,11.281250,11.406250,11.156250,11.281250,1.661700,1212800
1983-02-15,11.218750,11.343750,11.093750,11.093750,1.634082,1234400
1983-02-16,11.062500,11.156250,10.968750,11.031250,1.624876,1772800
1983-02-17,10.937500,11.062500,10.812500,10.937500,1.611067,1857200
1983-02-18,11.000000,11.062500,10.906250,10.937500,1.611067,2232400
1983-02-22,10.406250,10.593750,10.187500,10.250000,1.509799,4041200
1983-02-23,10.218750,10.312500,10.125000,10.218750,1.505196,3806400
1983-02-24,10.531250,10.843750,10.218750,10.687500,1.574241,4174000
1983-02-25,10.656250,10.781250,10.500000,10.625000,1.565036,2057200
1983-02-28,10.031250,10.250000,9.781250,9.781250,1.440753,3375600
1983-03-01,10.125000,10.250000,10.000000,10.250000,1.509799,3762400
1983-03-02,10.562500,10.843750,10.281250,10.468750,1.542021,3073600
1983-03-03,10.718750,10.937500,10.500000,10.875000,1.601861,2530400
1983-03-04,10.687500,10.781250,10.593750,10.656250,1.569639,1709200
1983-03-07,10.593750,10.750000,10.437500,10.468750,1.542021,1322800
1983-03-08,10.437500,10.531250,10.312500,10.468750,1.550909,1841600
1983-03-09,10.687500,10.906250,10.437500,10.906250,1.615724,1890000
1983-03-10,10.812500,11.031250,10.562500,10.562500,1.564798,2618400
1983-03-11,10.531250,10.656250,10.406250,10.437500,1.546280,1342400
1983-03-14,10.468750,10.593750,10.343750,10.437500,1.546280,1197600
1983-03-15,10.531250,10.656250,10.406250,10.593750,1.569428,2134400
1983-03-16,10.156250,10.500000,9.781250,9.812500,1.453689,3355600
1983-03-17,9.843750,9.968750,9.687500,9.781250,1.449059,3350000
1983-03-18,9.718750,9.843750,9.593750,9.625000,1.425911,2733200
1983-03-21,9.750000,9.937500,9.562500,9.906250,1.467578,3593600
1983-03-22,9.843750,9.875000,9.625000,9.656250,1.430540,2181200
1983-03-23,9.656250,9.875000,9.656250,9.843750,1.458318,1578000
1983-03-24,9.781250,9.937500,9.656250,9.906250,1.467578,1445600
1983-03-25,9.906250,10.000000,9.656250,9.687500,1.435171,1140000
1983-03-28,9.687500,9.781250,9.593750,9.687500,1.435171,1345200
1983-03-29,9.718750,9.906250,9.718750,9.875000,1.462947,1136800
1983-03-30,10.093750,10.187500,9.937500,10.156250,1.504614,1759600
1983-03-31,10.812500,10.875000,10.000000,10.687500,1.583317,6497200
1983-04-04,10.656250,10.781250,10.593750,10.656250,1.578687,2092400
1983-04-05,10.750000,10.781250,10.250000,10.281250,1.523132,1876800
1983-04-06,10.281250,10.343750,10.156250,10.281250,1.523132,1689600
1983-04-07,10.375000,10.437500,10.125000,10.343750,1.532391,1520000
1983-04-08,10.468750,10.562500,10.343750,10.562500,1.564798,2130000
1983-04-11,10.687500,10.812500,10.593750,10.781250,1.597206,2394800
1983-04-12,10.750000,10.750000,10.468750,10.593750,1.569428,1375600
1983-04-13,10.625000,10.812500,10.531250,10.687500,1.583317,1793200
1983-04-14,10.750000,10.875000,10.687500,10.812500,1.601835,1494400
1983-04-15,10.812500,10.843750,10.343750,10.468750,1.550909,2340000
1983-04-18,10.468750,10.562500,10.281250,10.375000,1.537020,1201200
1983-04-19,10.343750,10.437500,10.250000,10.343750,1.532391,1292400
1983-04-20,10.281250,10.656250,10.281250,10.468750,1.550909,1401200
1983-04-21,10.593750,10.656250,10.281250,10.343750,1.532391,3144000
1983-04-22,10.312500,10.406250,10.250000,10.281250,1.523132,1236400
1983-04-25,10.250000,10.406250,10.093750,10.187500,1.509243,1504800
1983-04-26,10.500000,10.875000,10.125000,10.875000,1.611094,2420800
1983-04-27,10.968750,11.093750,10.812500,10.906250,1.615724,3032800
1983-04-28,10.968750,11.093750,10.843750,11.031250,1.634242,1680000
1983-04-29,11.187500,11.437500,10.937500,11.281250,1.671278,2980400
1983-05-02,11.281250,11.406250,11.125000,11.312500,1.675908,2519600
1983-05-03,11.343750,11.656250,11.312500,11.625000,1.722203,4716800
1983-05-04,11.500000,11.687500,11.281250,11.343750,1.680539,2927200
1983-05-05,11.343750,11.468750,11.187500,11.281250,1.671278,2505600
1983-05-06,11.218750,11.500000,11.218750,11.375000,1.685168,2126400
1983-05-09,11.250000,11.500000,11.156250,11.375000,1.685168,1433200
1983-05-10,11.406250,11.625000,11.312500,11.312500,1.675908,2287200
1983-05-11,11.406250,11.625000,11.343750,11.562500,1.712944,2999600
1983-05-12,11.593750,11.625000,11.343750,11.437500,1.694427,2339600
1983-05-13,11.406250,11.625000,11.406250,11.593750,1.717575,3067200
1983-05-16,11.500000,11.656250,11.406250,11.500000,1.703686,2734800
1983-05-17,11.562500,11.687500,11.437500,11.687500,1.731462,2684000
1983-05-18,11.718750,11.812500,11.468750,11.687500,1.731462,2885200
1983-05-19,11.625000,11.750000,11.531250,11.531250,1.708316,1408400
1983-05-20,11.468750,11.718750,11.437500,11.656250,1.726833,1856000
1983-05-23,11.937500,12.062500,11.593750,11.906250,1.763870,2182000
1983-05-24,12.000000,12.343750,12.000000,12.187500,1.805537,3488800
1983-05-25,12.250000,12.375000,12.156250,12.375000,1.833315,3894000
1983-05-26,12.343750,12.343750,11.937500,12.093750,1.791647,2494000
1983-05-27,12.125000,12.250000,12.031250,12.093750,1.791647,1674800
1983-05-31,11.968750,12.281250,11.906250,12.125000,1.796277,1725200
1983-06-01,12.000000,12.093750,11.812500,11.906250,1.763870,1594400
1983-06-02,11.937500,12.062500,11.812500,12.031250,1.782388,1425600
1983-06-03,11.937500,12.031250,11.906250,11.937500,1.768501,922800
1983-06-06,11.906250,12.031250,11.875000,11.968750,1.773129,895200
1983-06-07,11.906250,11.906250,11.312500,11.531250,1.716922,1733200
1983-06-08,11.500000,11.593750,11.343750,11.343750,1.689006,1316800
1983-06-09,11.406250,11.843750,11.406250,11.812500,1.758798,1504800
1983-06-10,11.812500,12.125000,11.781250,12.062500,1.796023,1757600
1983-06-13,12.125000,12.187500,12.031250,12.093750,1.800673,1949600
1983-06-14,12.093750,12.468750,12.062500,12.375000,1.842552,1386000
1983-06-15,12.250000,12.406250,12.156250,12.312500,1.833244,1422400
1983-06-16,12.406250,12.937500,12.312500,12.750000,1.898385,2865200
1983-06-17,12.718750,13.187500,12.718750,12.875000,1.916997,3510400
1983-06-20,13.000000,13.250000,12.968750,13.125000,1.954220,2340400
1983-06-21,13.187500,13.656250,13.156250,13.625000,2.028667,2728800
1983-06-22,14.031250,14.343750,13.718750,14.156250,2.107766,4712800
1983-06-23,14.062500,14.093750,13.906250,13.906250,2.070543,2285200
1983-06-24,13.937500,13.968750,13.656250,13.718750,2.042625,1650800
1983-06-27,13.562500,13.625000,13.281250,13.343750,1.986790,1431200
1983-06-28,13.343750,13.500000,13.093750,13.125000,1.954220,1466000
1983-06-29,13.031250,13.281250,13.031250,13.187500,1.963527,1577600
1983-06-30,13.250000,13.625000,13.218750,13.500000,2.010055,1532400
1983-07-01,13.562500,13.687500,13.531250,13.687500,2.037973,658400
1983-07-05,13.343750,13.937500,13.343750,13.906250,2.070543,2010400
1983-07-06,14.000000,14.875000,13.937500,14.812500,2.205478,3968800
1983-07-07,14.687500,14.750000,14.437500,14.437500,2.149643,4383200
1983-07-08,14.375000,14.468750,14.218750,14.250000,2.121725,1203600
1983-07-11,14.281250,14.312500,14.187500,14.218750,2.117072,1209200
1983-07-12,14.250000,14.343750,14.093750,14.093750,2.098461,1116000
1983-07-13,14.031250,14.062500,13.906250,14.000000,2.084502,1029600
